BFS_Iterative, 48, 2801, 179.931, 133.159, 21.749
BFS_Recursive, 48, 2801, 178.483, 133.664, 21.749
DFS_Iterative, 444, 980, 7178.69, 873.076, 222.113
DFS_Recursive, 444, 980, 7346.38, 887.145, 222.113
Dijkstra, 54, 4312, 51318.9, 52770.4, 13.394
A*, 48, 133, 1099.19, 993.516, 21.742
BFS_Iterative, 66, 5962, 222.041, 80.189, 32.34
BFS_Recursive, 66, 5962, 219.065, 88.786, 32.34
DFS_Iterative, 3232, 6500, 6631.82, 6107.22, 1601
DFS_Recursive, 3232, 6500, 6754.88, 6269.92, 1601
Dijkstra, 94, 12008, 82952.6, 82694.2, 22.388
A*, 66, 196, 782.255, 688.816, 32.298
BFS_Iterative, 29, 1689, 88.847, 52.472, 13.317
BFS_Recursive, 29, 1689, 94.747, 54.853, 13.317
DFS_Iterative, 29, 10000, 8218.05, 51.08, 15.041
DFS_Recursive, 29, 10000, 8277.96, 59.044, 15.041
Dijkstra, 41, 3054, 30824.9, 31567.8, 9.208
A*, 29, 84, 522.273, 495.012, 14.025
BFS_Iterative, 71, 5972, 253.572, 118.87, 33.792
BFS_Recursive, 71, 5972, 239.14, 106.34, 33.792
DFS_Iterative, 83, 10000, 10040.4, 113.075, 46.562
DFS_Recursive, 83, 10000, 9980.2, 103.039, 46.562
Dijkstra, 89, 12354, 108665, 107796, 23.609
A*, 71, 208, 977.547, 851.209, 33.847
BFS_Iterative, 27, 1225, 116.45, 87.719, 13.823
BFS_Recursive, 27, 1225, 112.971, 85.593, 13.823
DFS_Iterative, 1021, 10000, 3874.72, 1994.48, 510.03
DFS_Recursive, 1021, 10000, 3835.74, 2062.34, 510.03
Dijkstra, 29, 2119, 27757.8, 27092.3, 7.961
A*, 27, 71, 891.543, 744.357, 10.966
BFS_Iterative, 92, 7701, 330.523, 139.214, 44.567
BFS_Recursive, 92, 7701, 304.048, 144.227, 44.567
DFS_Iterative, 2526, 8561, 4656.92, 5284.19, 1272.29
DFS_Recursive, 2526, 8561, 4687.5, 4095.27, 1272.29
Dijkstra, 94, 11103, 62211.2, 61506.7, 23.721
A*, 92, 243, 1281.5, 1072.82, 29.21
BFS_Iterative, 96, 7829, 365.494, 201.942, 50.054
BFS_Recursive, 96, 7829, 352.241, 207.808, 50.054
DFS_Iterative, 3790, 8273, 2717.24, 6126.33, 1927.68
DFS_Recursive, 3790, 8273, 2723.6, 6105.85, 1927.68
Dijkstra, 112, 13529, 91279.2, 90281, 27.007
A*, 96, 258, 1897.99, 1623.07, 34.475
BFS_Iterative, 60, 3001, 123.881, 65.158, 30.906
BFS_Recursive, 60, 3001, 122.962, 67.081, 30.906
DFS_Iterative, 146, 10000, 266.801, 259.08, 74.04
DFS_Recursive, 146, 10000, 272.538, 263.297, 74.04
Dijkstra, 84, 6513, 24080.2, 23932.1, 21.197
A*, 60, 179, 604.666, 530.378, 33.962
BFS_Iterative, 98, 7692, 258.158, 100.93, 50.056
BFS_Recursive, 98, 7692, 249.816, 102.978, 50.056
DFS_Iterative, 3122, 9057, 4697.13, 4863.65, 1576.26
DFS_Recursive, 3122, 9057, 4712.08, 4872.2, 1576.26
Dijkstra, 110, 11590, 65193.9, 66177.8, 25.655
A*, 98, 261, 1205.33, 1022.85, 33.136
BFS_Iterative, 63, 7127, 184.074, 95.989, 30.636
BFS_Recursive, 63, 7127, 175.855, 75.041, 30.636
DFS_Iterative, 1647, 5689, 8237.17, 2769.06, 814.344
DFS_Recursive, 1647, 5689, 8200.01, 2686.8, 814.344
Dijkstra, 63, 9846, 52958.5, 52761.8, 15.622
A*, 63, 160, 613.9, 486.671, 19.157
BFS_Iterative, 86, 6479, 177.074, 47.962, 41.919
BFS_Recursive, 86, 6479, 169.879, 45.064, 41.919
DFS_Iterative, 3286, 10000, 7686.07, 5301.04, 1628.08
DFS_Recursive, 3286, 10000, 7665.92, 5295.67, 1628.08
Dijkstra, 92, 10649, 53198.3, 52181.2, 25.725
A*, 86, 231, 495.89, 420.045, 32.041
BFS_Iterative, 56, 3358, 198.926, 150.968, 25.59
BFS_Recursive, 56, 3358, 192.074, 141.236, 25.59
DFS_Iterative, 556, 1202, 6271.75, 966.401, 272.204
DFS_Recursive, 556, 1202, 6224.64, 866.311, 272.204
Dijkstra, 64, 5235, 55714, 56150.6, 14.412
A*, 56, 156, 1258.45, 1073.81, 23.385
BFS_Iterative, 16, 535, 20.944, 11.027, 9.211
BFS_Recursive, 16, 535, 20.971, 10.943, 9.211
DFS_Iterative, 192, 480, 4478.1, 330.031, 99.584
DFS_Recursive, 192, 480, 4429.98, 325.188, 99.584
Dijkstra, 16, 522, 1419.46, 1402.24, 4.377
A*, 16, 43, 111.297, 99.199, 5.828
BFS_Iterative, 39, 2661, 91.139, 38.404, 17.847
BFS_Recursive, 39, 2661, 87.599, 38.404, 17.847
DFS_Iterative, 1485, 5177, 7566.86, 2409.12, 735.21
DFS_Recursive, 1485, 5177, 7649.75, 2373.08, 735.21
Dijkstra, 49, 4662, 18603, 18366.7, 11.911
A*, 39, 111, 359.454, 318.051, 18.433
BFS_Iterative, 69, 5275, 206.588, 93.371, 32.795
BFS_Recursive, 69, 5275, 200.732, 93.949, 32.795
DFS_Iterative, 3129, 7003, 6353.93, 5104.2, 1606.91
DFS_Recursive, 3129, 7003, 6409.46, 5030.6, 1606.91
Dijkstra, 87, 10609, 68618.9, 66018, 21.915
A*, 69, 199, 879.76, 761.334, 29.03
BFS_Iterative, 50, 4312, 199.974, 114.166, 24.677
BFS_Recursive, 50, 4312, 194.006, 114.653, 24.677
DFS_Iterative, 1188, 2452, 521.399, 1899.92, 635.417
DFS_Recursive, 1188, 2452, 530.045, 1881.89, 635.417
Dijkstra, 54, 7205, 56699.3, 56528.5, 14.031
A*, 50, 123, 1097.01, 906.118, 17.422
BFS_Iterative, 56, 5553, 207.602, 95.898, 26.5
BFS_Recursive, 56, 5553, 197.495, 92.755, 26.5
DFS_Iterative, 564, 7039, 5842.38, 888.068, 280.672
DFS_Recursive, 564, 7039, 5838.16, 876.693, 280.672
Dijkstra, 64, 11078, 54194.8, 53955, 18.69
A*, 56, 157, 929.165, 806.23, 23.508
BFS_Iterative, 69, 4750, 113.722, 20.917, 37.524
BFS_Recursive, 69, 4750, 106.444, 20.921, 37.524
DFS_Iterative, 3253, 7221, 6084.07, 5237.88, 1610.83
DFS_Recursive, 3253, 7221, 6693.72, 5483.13, 1610.83
Dijkstra, 97, 10521, 50896.1, 50514.6, 24.921
A*, 69, 204, 190.461, 166.727, 37.14
BFS_Iterative, 66, 4256, 107.89, 23.936, 32.201
BFS_Recursive, 66, 4256, 103.231, 20.995, 32.201
DFS_Iterative, 1586, 6007, 4787.87, 2631.18, 780.09
DFS_Recursive, 1586, 6007, 4749.11, 2626.86, 780.09
Dijkstra, 70, 6157, 18723.2, 18861.7, 18.057
A*, 66, 169, 319.974, 266.128, 23.125
BFS_Iterative, 63, 6986, 196.064, 83.073, 31.332
BFS_Recursive, 63, 6986, 188.724, 81.292, 31.332
DFS_Iterative, 2047, 10000, 8312.08, 3322.94, 1023.16
DFS_Recursive, 2047, 10000, 8556.62, 3393.29, 1023.16
Dijkstra, 71, 10966, 62130.2, 63092.7, 16.878
A*, 63, 168, 663.328, 568.549, 20.767
BFS_Iterative, 39, 1917, 57.847, 18.489, 19.804
BFS_Recursive, 39, 1917, 53.86, 20.154, 19.804
DFS_Iterative, 649, 1384, 2018.06, 983.014, 345.885
DFS_Recursive, 649, 1384, 1994.92, 1039.14, 345.885
Dijkstra, 39, 2656, 5600.15, 5537.67, 10.833
A*, 39, 100, 225.059, 183.025, 12.861
BFS_Iterative, 150, 9847, 373.779, 172.256, 74.226
BFS_Recursive, 150, 9847, 357.141, 165.962, 74.226
DFS_Iterative, 2940, 8200, 2463.18, 4704.43, 1496.8
DFS_Recursive, 2940, 8200, 2696.35, 4949.18, 1496.8
Dijkstra, 160, 15709, 102994, 102098, 36.349
A*, 150, 381, 2511.19, 2119, 50.824
BFS_Iterative, 111, 8446, 330.142, 224.928, 49.502
BFS_Recursive, 111, 8446, 317.02, 228.385, 49.502
DFS_Iterative, 4351, 10000, 7279.41, 7295.94, 2156.02
DFS_Recursive, 4351, 10000, 7418.25, 7175.03, 2156.02
Dijkstra, 121, 13077, 90497.6, 90891.1, 28.391
A*, 111, 308, 1941.02, 1691.98, 42.177
BFS_Iterative, 52, 4516, 116.195, 46.875, 26.13
BFS_Recursive, 52, 4516, 109.706, 42.396, 26.13
DFS_Iterative, 1860, 7323, 8864.87, 3244.08, 930.259
DFS_Recursive, 1860, 7323, 8803.92, 3151.25, 930.259
Dijkstra, 52, 7422, 32423.7, 32153.3, 14.919
A*, 52, 132, 307.715, 252.831, 17.86
