DFS_Recursive, 68, 2500, 105.981, 16.984, 34.212
Dijkstra, 26, 960, 2738.7, 1933.76, 5.444
A*, 18, 50, 78.815, 65.826, 7.242
BFS_Iterative, 59, 2497, 33.909, 21.942, 24.614
BFS_Recursive, 59, 2497, 32.866, 21.942, 24.614
DFS_Iterative, 581, 2500, 283.069, 211.08, 283.293
DFS_Recursive, 581, 2500, 283.99, 211.052, 283.293
Dijkstra, 63, 3922, 12286, 7889.14, 16.254
A*, 59, 146, 251.328, 208.442, 20.004
BFS_Iterative, 62, 2316, 27.926, 27.925, 29.676
BFS_Recursive, 62, 2316, 25.96, 27.923, 29.676
DFS_Iterative, 1070, 2125, 467.75, 392.974, 547.32
DFS_Recursive, 1070, 2125, 471.767, 392.949, 547.32
Dijkstra, 70, 3287, 10456.1, 6803.31, 15.368
A*, 62, 172, 222.899, 190.837, 23.758
BFS_Iterative, 23, 859, 9.973, 5.984, 10.968
BFS_Recursive, 23, 859, 9.974, 4.986, 10.968
DFS_Iterative, 249, 2500, 448.499, 83.002, 121.978
DFS_Recursive, 249, 2500, 446.877, 81.777, 121.978
Dijkstra, 27, 1399, 2319.81, 1590.05, 6.578
A*, 23, 58, 58.647, 48.895, 8.455
BFS_Iterative, 56, 2050, 29.944, 30.92, 27.661
BFS_Recursive, 56, 2050, 29.921, 30.917, 27.661
DFS_Iterative, 644, 2093, 444.475, 242.1, 328.778
DFS_Recursive, 644, 2093, 445.098, 242.916, 328.778
Dijkstra, 58, 3010, 10083, 6648.09, 13.759
A*, 56, 150, 235.029, 199.998, 16.408
BFS_Iterative, 35, 1132, 25.016, 17.953, 19.385
BFS_Recursive, 35, 1132, 23.967, 18.919, 19.385
DFS_Iterative, 921, 1877, 243.349, 345.105, 474.409
DFS_Recursive, 921, 1877, 242.323, 348.102, 474.409
Dijkstra, 49, 2322, 8334.18, 5483.2, 12.201
A*, 35, 103, 167.018, 148.972, 19.385
BFS_Iterative, 46, 1278, 10.94, 3.989, 22.062
BFS_Recursive, 46, 1278, 9.973, 3.99, 22.062
DFS_Iterative, 588, 1353, 360.202, 225.018, 291.34
DFS_Recursive, 588, 1353, 359.11, 225.905, 291.34
Dijkstra, 50, 1408, 2386.15, 1614.91, 11.102
A*, 46, 110, 71.836, 58.814, 16.041
BFS_Iterative, 11, 198, 2.992, 2.992, 5.987
BFS_Recursive, 11, 198, 3.989, 1.995, 5.987
DFS_Iterative, 203, 448, 397.936, 74.827, 103.735
DFS_Recursive, 203, 448, 400.929, 73.833, 103.735
Dijkstra, 13, 301, 510.631, 355.746, 4.307
A*, 11, 30, 22.419, 18.952, 4.927
BFS_Iterative, 24, 996, 13.992, 8.972, 10.254
BFS_Recursive, 24, 996, 13.964, 8.976, 10.254
DFS_Iterative, 162, 2500, 292.952, 53.419, 83.705
DFS_Recursive, 162, 2500, 293.119, 51.838, 83.705
Dijkstra, 34, 2056, 4760.85, 3192.36, 8.347
A*, 24, 71, 102.809, 87.765, 10.13
BFS_Iterative, 66, 2187, 22.938, 10.998, 33.233
BFS_Recursive, 66, 2187, 21.941, 11.968, 33.233
DFS_Iterative, 862, 2500, 277.285, 316.154, 424.591
DFS_Recursive, 862, 2500, 277.257, 316.547, 424.591
Dijkstra, 70, 3359, 9031.08, 5948.43, 17.395
A*, 66, 171, 178.975, 150.807, 20.928
BFS_Iterative, 35, 951, 17.98, 16.24, 14.893
BFS_Recursive, 35, 951, 16.985, 16.951, 14.893
DFS_Iterative, 231, 2485, 427.883, 86.768, 110.304
DFS_Recursive, 231, 2485, 428.51, 86.85, 110.304
Dijkstra, 37, 1155, 4780.49, 3204.25, 9.341
A*, 35, 95, 126.69, 110.703, 13.178
BFS_Iterative, 30, 1318, 11.968, 5.984, 16.666
BFS_Recursive, 30, 1318, 11.94, 5.984, 16.666
DFS_Iterative, 396, 826, 238.351, 150.598, 201.145
DFS_Recursive, 396, 826, 239.392, 149.716, 201.145
Dijkstra, 32, 1761, 2826.47, 1906.22, 8.396
A*, 30, 75, 58.843, 49.867, 9.832
BFS_Iterative, 36, 1454, 15.97, 13.96, 19.987
BFS_Recursive, 36, 1454, 15.958, 12.992, 19.987
DFS_Iterative, 352, 919, 477.017, 126.011, 181.878
DFS_Recursive, 352, 919, 479.049, 125.801, 181.878
Dijkstra, 42, 2129, 7412.24, 4861.3, 10.688
A*, 36, 98, 97.744, 84.797, 13.876
BFS_Iterative, 33, 1124, 7.986, 2.966, 16.05
BFS_Recursive, 33, 1124, 8.007, 2.991, 16.05
DFS_Iterative, 531, 1761, 334.258, 192.433, 269.206
